item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto_percentual,custo_unitario
1949,1080,29,3,166.35,0.2306,78.75
1950,1081,8,1,53.48,0.1652,43.6
1951,1081,6,1,64.57,0.2133,52.6
1952,1082,24,1,454.45,0.2037,217.31
1953,1082,5,1,259.51,0.2321,185.65
1954,1083,19,2,609.54,0.0826,137.57
1955,1083,28,2,315.2,0.0761,142.78
1956,1083,44,1,270.64,0.0333,119.7
1957,1084,11,2,282.88,0.0487,139.55
1958,1085,36,1,105.65,0.188,66.1
1959,1086,23,1,69.28,0.1264,43.89
1960,1086,45,1,65.63,0.077,39.57
1961,1086,30,1,284.35,0.0873,145.7
1962,1087,6,1,64.57,0.1893,52.6
1963,1087,5,2,220.58,0.219,185.65
1964,1088,43,3,412.46,0.1125,182.69
1965,1088,5,3,272.49,0.0866,185.65
1966,1089,21,3,179.97,0.2186,94.68
1967,1090,43,1,333.9,0.0605,182.69
1968,1090,44,2,191.7,0.0692,119.7
1969,1090,41,1,333.7,0.0706,180.53
1970,1091,16,1,289.82,0.0734,150.82
1971,1092,45,1,56.72,0.1823,39.57
1972,1092,46,2,122.55,0.1696,81.26
1973,1092,10,2,185.52,0.1952,120.42
1974,1093,5,1,311.41,0.074,185.65
1975,1093,20,2,113.01,0.0848,55.18
1976,1094,12,1,559.29,0.0575,209.52
1977,1094,35,2,184.29,0.1074,79.44
1978,1094,3,1,69.55,0.096,26.91
1979,1095,48,3,133.07,0.0939,66.62
1980,1096,44,1,225.53,0.1043,119.7
1981,1096,45,1,72.93,0.1011,39.57
1982,1097,25,2,21.53,0.1059,16.13
1983,1098,7,1,169.61,0.0769,103.55
1984,1099,37,2,111.83,0.0465,61.9
1985,1099,26,2,360.99,0.0944,164.45
1986,1099,10,2,250.46,0.0678,120.42
1987,1100,46,1,133.92,0.0734,81.26
1988,1101,3,1,49.26,0.0998,26.91
1989,1101,5,1,220.58,0.0884,185.65
1990,1102,7,1,197.88,0.1463,103.55
1991,1103,46,1,165.44,0.1025,81.26
1992,1104,45,1,83.87,0.1086,39.57
1993,1104,39,1,598.55,0.108,144.85
1994,1105,51,2,306.97,0.184,201.19
1995,1106,46,2,133.92,0.1684,81.26
1996,1107,6,1,91.16,0.0628,52.6
1997,1107,8,1,75.51,0.0997,43.6
1998,1107,5,1,311.41,0.077,185.65
1999,1108,21,2,145.69,0.2224,94.68
2000,1108,1,1,139.5,0.2832,91.78
2001,1108,17,1,175.37,0.3522,127.08
2002,1109,33,1,196.62,0.05,122.16
2003,1110,9,2,205.01,0.102,108.49
2004,1111,48,1,133.07,0.0816,66.62
2005,1111,6,1,50.64,0.0491,52.6
2006,1112,15,1,43.34,0.0828,22.05
2007,1112,53,1,286.62,0.0495,152.79
2008,1112,38,1,95.07,0.1033,48.05
2009,1113,5,1,272.49,0.1419,185.65
2010,1113,17,1,216.64,0.221,127.08
2011,1113,20,1,98.88,0.0908,55.18
2012,1114,36,1,149.15,0.1708,66.1
2013,1115,17,1,216.64,0.1632,127.08
2014,1116,49,1,111.11,0.1442,73.39
2015,1117,12,1,419.47,0.0704,209.52
2016,1117,6,1,68.37,0.0462,52.6
2017,1118,5,2,272.49,0.0804,185.65
2018,1119,5,1,259.51,0.0657,185.65
2019,1120,22,2,240.93,0.1039,88.13
2020,1120,38,1,105.64,0.0385,48.05
2021,1120,6,2,75.96,0.0934,52.6
2022,1121,48,1,169.67,0.1873,66.62
2023,1121,5,1,220.58,0.183,185.65
2024,1122,6,1,75.96,0.1374,52.6
2025,1123,16,1,289.82,0.118,150.82
2026,1123,49,1,131.25,0.1007,73.39
2027,1123,23,1,80.83,0.2575,43.89
2028,1124,43,1,333.9,0.0242,182.69
2029,1124,6,1,64.57,0.074,52.6
2030,1125,40,2,115.67,0.1022,53.25
2031,1126,29,2,151.89,0.1288,78.75
2032,1127,52,1,200.89,0.1134,115.34
2033,1127,6,1,59.08,0.0718,52.6
2034,1128,50,1,171.54,0.2197,118.05
2035,1129,13,2,140.67,0.0909,77.45
2036,1130,36,1,105.65,0.0411,66.1
2037,1130,21,2,145.69,0.1043,94.68
2038,1131,36,1,130.51,0.0873,66.1
2039,1131,5,1,272.49,0.1011,185.65
2040,1132,6,3,87.36,0.0529,52.6
2041,1133,46,1,141.8,0.0445,81.26
2042,1134,34,1,61.44,0.1031,37.12
2043,1135,17,2,185.69,0.2274,127.08
2044,1136,49,1,125.0,0.0737,73.39
2045,1137,5,1,192.23,0.2081,185.65
2046,1138,1,2,121.57,0.2144,91.78
2047,1138,5,2,192.23,0.0558,185.65
2048,1138,4,1,201.22,0.0347,160.15
2049,1138,16,2,204.46,0.0884,150.82
2050,1139,20,1,62.78,0.0709,55.18
2051,1140,17,2,129.91,0.1794,127.08
2052,1140,22,1,151.7,0.1097,88.13
2053,1140,20,1,59.3,0.0929,55.18
2054,1141,6,1,68.37,0.1393,52.6
2055,1141,45,1,65.63,0.0838,39.57
2056,1142,5,1,233.56,0.1955,185.65
2057,1142,21,1,154.26,0.2136,94.68
2058,1142,18,3,583.5,0.1669,173.9
2059,1143,48,1,229.55,0.2117,66.62
2060,1144,32,1,285.47,0.2059,130.06
2061,1144,3,3,60.85,0.2293,26.91
2062,1144,13,1,140.67,0.2181,77.45
2063,1145,52,1,271.2,0.0973,115.34
2064,1146,51,1,361.14,0.0709,201.19
2065,1147,5,3,163.4,0.1222,185.65
2066,1147,29,1,91.08,0.0965,78.75
2067,1148,8,1,75.51,0.1605,43.6
2068,1149,6,1,79.76,0.0715,52.6
2069,1149,3,2,60.85,0.0918,26.91
2070,1150,26,3,229.2,0.1756,164.45
2071,1150,5,1,173.01,0.1936,185.65
2072,1150,6,2,50.64,0.2204,52.6
2073,1151,5,1,298.44,0.0449,185.65
2074,1152,9,1,227.79,0.0518,108.49
2075,1152,33,1,230.81,0.0383,122.16
2076,1153,37,1,94.67,0.2317,61.9
2077,1154,39,1,598.55,0.2005,144.85
2078,1154,49,1,143.75,0.2138,73.39
2079,1155,10,1,238.53,0.1435,120.42
2080,1156,25,3,35.91,0.1965,16.13
2081,1156,36,1,130.51,0.1888,66.1
2082,1156,31,1,85.22,0.1821,39.52
2083,1157,47,2,177.41,0.0644,89.54
2084,1157,16,2,245.35,0.0645,150.82
2085,1158,52,1,309.94,0.1905,115.34
2086,1158,4,1,325.98,0.2103,160.15
2087,1159,6,1,75.96,0.203,52.6
2088,1159,17,1,206.32,0.3585,127.08
2089,1160,51,3,307.64,0.0599,201.19
2090,1161,20,1,80.05,0.2043,55.18
2091,1162,21,1,179.97,0.0515,94.68
2092,1163,9,1,193.62,0.0775,108.49
2093,1163,17,1,175.37,0.143,127.08
2094,1164,51,1,433.37,0.2063,201.19
2095,1164,5,3,311.41,0.1934,185.65
2096,1165,12,1,489.38,0.0616,209.52
2097,1166,28,1,262.67,0.1024,142.78
2098,1167,46,1,105.04,0.1693,81.26
2099,1168,12,1,489.38,0.2078,209.52
2100,1168,50,1,211.9,0.2217,118.05
2101,1168,4,1,285.23,0.1614,160.15
2102,1169,49,1,125.0,0.1917,73.39
2103,1169,13,3,133.97,0.2008,77.45
2104,1169,41,1,392.59,0.2138,180.53
2105,1170,15,2,48.15,0.1493,22.05
2106,1170,5,1,259.51,0.132,185.65
2107,1171,3,1,52.16,0.1715,26.91
2108,1171,5,1,233.56,0.2063,185.65
2109,1172,13,1,140.67,0.2096,77.45
2110,1172,25,2,35.91,0.1666,16.13
2111,1173,50,2,171.54,0.1285,118.05
2112,1174,1,1,147.71,0.1236,91.78
2113,1175,5,1,272.49,0.1857,185.65
2114,1176,44,1,225.53,0.0475,119.7
2115,1177,46,2,189.07,0.2332,81.26
2116,1177,16,1,331.23,0.2314,150.82
2117,1178,52,1,219.54,0.0729,115.34
2118,1178,42,1,57.13,0.043,37.56
2119,1179,39,1,598.55,0.0455,144.85
2120,1179,45,1,83.87,0.1022,39.57
2121,1179,17,1,237.27,0.1538,127.08
2122,1179,22,1,277.07,0.0799,88.13
2123,1180,8,1,53.48,0.1954,43.6
2124,1181,5,2,192.23,0.1402,185.65
2125,1181,21,1,126.96,0.0943,94.68
2126,1182,30,1,315.94,0.0829,145.7
2127,1182,38,1,105.64,0.0356,48.05
2128,1183,50,1,201.81,0.039,118.05
2129,1183,45,1,72.93,0.0321,39.57
2130,1184,22,1,187.39,0.24,88.13
2131,1184,4,1,211.28,0.2005,160.15
2132,1185,37,3,127.8,0.1783,61.9
2133,1186,35,1,184.29,0.1686,79.44
2134,1187,51,1,306.97,0.0678,201.19
2135,1187,40,1,98.32,0.0313,53.25
2136,1188,17,3,216.64,0.1707,127.08
2137,1188,28,1,275.8,0.0547,142.78
2138,1189,43,1,392.82,0.1865,182.69
2139,1189,21,1,171.4,0.1662,94.68
2140,1189,35,1,153.58,0.2157,79.44
2141,1189,26,3,343.8,0.237,164.45
2142,1190,43,1,247.33,0.035,182.69
2143,1191,34,1,78.34,0.104,37.12
2144,1191,31,1,68.99,0.0695,39.52
2145,1192,29,1,122.95,0.1191,78.75
2146,1192,8,3,53.48,0.124,43.6
2147,1193,17,1,206.32,0.1863,127.08
2148,1193,52,1,258.28,0.048,115.34
2149,1194,6,2,91.16,0.0732,52.6
2150,1195,50,1,201.81,0.1717,118.05
2151,1195,4,2,271.65,0.1827,160.15
2152,1195,15,2,48.15,0.2137,22.05
2153,1196,45,1,76.57,0.2254,39.57
2154,1197,45,2,65.63,0.1003,39.57
2155,1197,14,1,164.85,0.1042,105.23
2156,1197,10,1,214.68,0.0422,120.42
2157,1198,43,1,471.39,0.1359,182.69
2158,1199,45,1,72.93,0.0391,39.57
2159,1199,23,1,76.98,0.1615,43.89
2160,1199,48,1,199.61,0.0624,66.62
2161,1200,20,1,113.01,0.0945,55.18
2162,1200,8,2,75.51,0.0891,43.6
2163,1201,7,1,169.61,0.103,103.55
2164,1202,14,1,122.11,0.2267,105.23
2165,1202,6,1,50.64,0.1802,52.6
2166,1203,22,1,277.07,0.1974,88.13
2167,1204,38,1,89.79,0.0741,48.05
2168,1205,23,3,88.52,0.3316,43.89
2169,1205,8,2,72.36,0.1938,43.6
2170,1205,13,1,154.07,0.2387,77.45
2171,1205,31,1,93.34,0.1859,39.52
2172,1206,17,2,237.27,0.1667,127.08
2173,1207,47,1,169.65,0.1436,89.54
2174,1208,38,1,126.77,0.2208,48.05
2175,1209,32,1,285.47,0.0877,130.06
2176,1210,6,1,64.57,0.1383,52.6
2177,1210,38,1,89.79,0.1392,48.05
2178,1210,25,1,29.07,0.1222,16.13
2179,1210,17,1,175.37,0.2095,127.08
2180,1211,6,2,64.71,0.0919,52.6
2181,1211,8,1,53.6,0.0966,43.6
2182,1211,7,1,160.54,0.0503,103.55
2183,1212,19,2,431.76,0.1023,137.57
2184,1213,7,1,216.73,0.2275,103.55
2185,1213,44,1,259.36,0.2233,119.7
2186,1213,32,1,312.66,0.223,130.06
2187,1214,5,3,272.49,0.0624,185.65
2188,1214,4,1,285.23,0.0782,160.15
2189,1214,28,1,275.8,0.0646,142.78
2190,1214,36,1,130.51,0.0352,66.1
2191,1215,20,2,80.05,0.1299,55.18
2192,1215,10,2,202.75,0.0829,120.42
2193,1216,9,1,239.17,0.1884,108.49
2194,1216,5,2,272.49,0.1743,185.65
2195,1217,8,3,56.63,0.0872,43.6
2196,1217,6,1,68.37,0.0419,52.6
2197,1217,36,1,111.87,0.0536,66.1
2198,1217,16,2,248.42,0.0653,150.82
2199,1218,3,1,49.26,0.1068,26.91
2200,1218,19,3,431.76,0.0811,137.57
2201,1219,37,2,78.89,0.0333,61.9
2202,1219,6,2,56.27,0.0575,52.6
2203,1220,6,1,68.37,0.1913,52.6
2204,1220,5,1,233.56,0.2238,185.65
2205,1221,20,1,80.05,0.1407,55.18
2206,1222,34,1,71.68,0.0613,37.12
2207,1222,44,3,175.41,0.0581,119.7
2208,1222,29,2,112.51,0.0375,78.75
2209,1223,35,1,184.29,0.2116,79.44
2210,1224,6,1,91.16,0.0718,52.6
2211,1224,5,1,311.41,0.0359,185.65
2212,1224,28,2,315.2,0.0818,142.78
2213,1224,52,1,309.94,0.0805,115.34
2214,1225,23,1,80.83,0.3068,43.89
2215,1226,12,2,489.38,0.2385,209.52
2216,1226,16,2,289.82,0.1959,150.82
2217,1226,47,1,209.56,0.232,89.54
2218,1227,29,3,151.89,0.1834,78.75
2219,1228,25,3,41.03,0.031,16.13
2220,1228,8,2,75.51,0.0605,43.6
2221,1229,52,1,191.32,0.0623,115.34
2222,1229,10,1,176.69,0.1016,120.42
2223,1230,24,1,386.28,0.034,217.31
2224,1230,20,1,80.05,0.1087,55.18
2225,1230,31,1,68.99,0.0722,39.52
2226,1231,39,2,598.55,0.0512,144.85
2227,1231,5,1,298.44,0.0771,185.65
2228,1232,35,2,96.7,0.0401,79.44
2229,1233,9,2,227.79,0.0897,108.49
2230,1234,10,1,238.53,0.0771,120.42
2231,1234,51,3,361.14,0.1005,201.19
2232,1235,3,1,66.65,0.1098,26.91
2233,1235,45,3,83.87,0.1052,39.57
2234,1236,47,2,209.56,0.0851,89.54
2235,1236,14,1,192.33,0.0657,105.23
2236,1236,23,1,80.83,0.1955,43.89
2237,1236,20,1,98.88,0.1004,55.18
2238,1237,49,1,131.25,0.1052,73.39
2239,1238,43,1,412.46,0.1741,182.69
2240,1239,40,2,138.8,0.0795,53.25
2241,1240,34,1,96.77,0.0879,37.12
2242,1240,36,3,130.51,0.1257,66.1
2243,1241,47,2,229.52,0.0964,89.54
2244,1241,32,1,312.66,0.032,130.06
2245,1241,22,3,277.07,0.1068,88.13
2246,1241,42,1,77.3,0.1094,37.56
2247,1242,53,3,334.39,0.2156,152.79
2248,1242,40,3,121.45,0.1853,53.25
2249,1242,30,1,331.74,0.2284,145.7
2250,1242,23,1,80.83,0.341,43.89
2251,1243,51,1,361.14,0.0636,201.19
2252,1244,1,1,121.57,0.3294,91.78
2253,1245,13,1,154.07,0.2285,77.45
2254,1246,12,1,419.47,0.1425,209.52
2255,1247,48,1,155.25,0.163,66.62
2256,1247,36,2,96.67,0.2318,66.1
2257,1247,52,1,200.89,0.1886,115.34
2258,1248,23,1,76.98,0.1831,43.89
2259,1249,50,1,211.9,0.1774,118.05
2260,1249,1,1,172.33,0.3061,91.78
2261,1250,28,1,275.8,0.2109,142.78
2262,1251,48,1,169.67,0.0358,66.62
2263,1252,47,2,147.84,0.1646,89.54
2264,1252,1,1,121.57,0.3254,91.78
2265,1253,37,2,127.8,0.1771,61.9
2266,1254,40,2,104.1,0.0548,53.25
2267,1255,21,2,154.26,0.0522,94.68
2268,1256,15,3,40.93,0.0517,22.05
2269,1256,39,2,442.41,0.1043,144.85
2270,1257,27,1,226.76,0.1906,88.49
2271,1258,22,2,240.93,0.0715,88.13
2272,1258,46,2,157.56,0.0504,81.26
2273,1258,35,2,153.58,0.0809,79.44
2274,1259,6,2,79.76,0.0369,52.6
2275,1259,45,1,76.57,0.0775,39.57
2276,1259,38,2,110.92,0.0768,48.05
2277,1260,13,1,99.24,0.1156,77.45
2278,1260,14,1,135.68,0.0902,105.23
2279,1260,6,2,56.27,0.0723,52.6
2280,1260,50,1,149.49,0.1175,118.05
2281,1261,24,1,386.28,0.2258,217.31
2282,1261,8,2,53.48,0.2222,43.6
2283,1262,1,1,196.94,0.2654,91.78
2284,1262,5,1,311.41,0.2009,185.65
2285,1262,24,3,545.34,0.1699,217.31
2286,1263,24,1,286.14,0.2122,217.31
2287,1263,21,1,107.92,0.2039,94.68
2288,1263,6,1,47.83,0.1766,52.6
2289,1263,30,1,198.93,0.1821,145.7
2290,1264,27,1,201.56,0.1856,88.49
2291,1265,5,1,259.51,0.23,185.65
2292,1265,50,3,201.81,0.2089,118.05
2293,1265,42,1,67.22,0.2204,37.56
2294,1266,47,1,155.23,0.083,89.54
2295,1266,23,1,59.87,0.197,43.89
2296,1266,16,1,214.68,0.0343,150.82
2297,1266,6,1,59.08,0.0453,52.6
2298,1267,33,3,207.73,0.0469,122.16
2299,1268,9,1,205.01,0.047,108.49
2300,1269,25,1,34.2,0.0469,16.13
2301,1270,8,1,72.36,0.068,43.6
2302,1270,26,1,395.38,0.0643,164.45
2303,1271,45,3,72.93,0.0497,39.57
2304,1272,26,2,360.99,0.0908,164.45
2305,1273,5,3,259.51,0.0453,185.65
2306,1274,24,2,386.28,0.0549,217.31
2307,1275,46,2,165.44,0.0383,81.26
2308,1276,32,1,326.25,0.1809,130.06
2309,1276,38,2,126.77,0.1615,48.05
2310,1277,45,3,56.72,0.1711,39.57
2311,1277,3,1,45.08,0.2132,26.91
2312,1277,26,3,267.4,0.2278,164.45
2313,1277,6,1,59.08,0.2058,52.6
2314,1278,6,1,87.36,0.2261,52.6
2315,1278,47,1,229.52,0.2266,89.54
2316,1278,11,1,282.88,0.2308,139.55
2317,1279,6,1,79.76,0.099,52.6
2318,1279,5,1,272.49,0.1082,185.65
2319,1280,5,1,311.41,0.2335,185.65
2320,1281,42,2,57.13,0.1011,37.56
2321,1281,45,1,61.99,0.0706,39.57
2322,1282,35,1,130.54,0.054,79.44
2323,1283,3,1,60.85,0.0676,26.91
2324,1283,52,1,271.2,0.0758,115.34
2325,1284,40,1,77.11,0.2252,53.25
2326,1285,17,2,185.69,0.1835,127.08
2327,1285,24,1,409.01,0.075,217.31
2328,1286,9,1,239.17,0.2317,108.49
2329,1286,6,2,79.76,0.1649,52.6
2330,1287,44,1,236.81,0.1653,119.7
2331,1287,36,1,130.51,0.1727,66.1
2332,1287,5,2,272.49,0.1792,185.65
2333,1288,28,1,275.8,0.0798,142.78
2334,1288,17,1,216.64,0.1841,127.08
2335,1289,49,1,97.22,0.1266,73.39
2336,1289,6,1,59.08,0.127,52.6
2337,1289,44,2,175.41,0.0914,119.7
2338,1290,12,1,559.29,0.237,209.52
2339,1291,14,1,219.8,0.0408,105.23
2340,1291,38,1,126.77,0.0387,48.05
2341,1292,3,1,69.55,0.0695,26.91
2342,1292,39,1,624.57,0.0716,144.85
2343,1292,6,1,91.16,0.0565,52.6
2344,1293,53,1,382.16,0.1068,152.79
2345,1293,20,1,113.01,0.1226,55.18
2346,1293,51,1,433.37,0.0784,201.19
2347,1294,9,3,193.62,0.0661,108.49
2348,1294,20,1,80.05,0.0702,55.18
2349,1295,34,1,105.99,0.198,37.12
2350,1296,41,1,412.22,0.0723,180.53
2351,1296,8,1,66.07,0.0483,43.6
2352,1297,38,1,105.64,0.1076,48.05
2353,1298,5,1,259.51,0.0551,185.65
2354,1299,28,3,275.8,0.2356,142.78
2355,1300,11,1,245.98,0.059,139.55
2356,1301,20,2,69.76,0.1936,55.18
2357,1301,9,1,168.73,0.1647,108.49
2358,1301,39,1,385.54,0.1636,144.85
2359,1302,31,1,81.16,0.2013,39.52
2360,1303,38,1,110.92,0.2212,48.05
2361,1303,42,1,70.58,0.2366,37.56
2362,1304,31,2,73.05,0.099,39.52
2363,1305,5,1,272.49,0.2038,185.65
2364,1306,27,1,192.75,0.0859,88.49
2365,1306,8,1,53.48,0.0885,43.6
2366,1306,42,3,57.13,0.09,37.56
2367,1307,6,3,79.76,0.1771,52.6
2368,1308,44,2,259.36,0.2217,119.7
2369,1308,5,1,298.44,0.2152,185.65
2370,1309,27,1,226.76,0.0859,88.49
2371,1309,5,3,259.51,0.036,185.65
2372,1309,47,1,199.58,0.0491,89.54
2373,1310,29,3,122.95,0.109,78.75
2374,1311,26,1,309.42,0.0898,164.45
2375,1311,8,1,56.63,0.0542,43.6
2376,1312,37,1,90.53,0.2212,61.9
2377,1312,39,1,442.41,0.1982,144.85
2378,1313,35,1,153.58,0.0838,79.44
2379,1313,26,1,343.8,0.0968,164.45
2380,1313,2,1,358.37,0.0796,137.72
2381,1313,14,1,183.17,0.0589,105.23
2382,1314,28,1,223.27,0.2389,142.78
2383,1315,5,1,233.56,0.0691,185.65
2384,1315,38,1,95.07,0.0909,48.05
2385,1315,41,1,353.33,0.0572,180.53
2386,1315,14,1,164.85,0.0875,105.23
2387,1316,5,3,220.58,0.0665,185.65
2388,1317,44,1,191.7,0.1414,119.7
2389,1318,17,1,137.55,0.3179,127.08
2390,1318,8,2,41.95,0.185,43.6
2391,1318,45,1,48.62,0.2248,39.57
2392,1319,49,1,131.25,0.0942,73.39
2393,1320,39,3,624.57,0.2001,144.85
2394,1320,38,1,126.77,0.2272,48.05
2395,1320,5,1,311.41,0.1934,185.65
2396,1320,7,1,226.15,0.188,103.55
2397,1321,18,3,680.75,0.1732,173.9
2398,1321,30,3,331.74,0.1914,145.7
2399,1321,36,2,130.51,0.2058,66.1
2400,1322,16,1,289.82,0.2029,150.82
2401,1323,45,1,87.51,0.2345,39.57
2402,1324,6,1,79.76,0.0911,52.6
2403,1325,43,1,471.39,0.1652,182.69
2404,1326,49,2,78.7,0.1058,73.39
2405,1326,4,1,171.04,0.0894,160.15
2406,1326,37,1,67.06,0.0805,61.9
2407,1327,6,2,75.96,0.0918,52.6
2408,1328,31,1,51.1,0.1939,39.52
2409,1328,29,1,91.08,0.24,78.75
2410,1329,1,2,139.5,0.1866,91.78
2411,1330,9,1,227.79,0.0627,108.49
2412,1330,53,1,318.47,0.0633,152.79
2413,1331,1,1,139.5,0.2176,91.78
2414,1332,15,2,50.56,0.0728,22.05
2415,1332,13,3,140.67,0.1219,77.45
2416,1333,10,1,214.68,0.2174,120.42
2417,1333,12,1,419.47,0.1665,209.52
2418,1333,4,1,244.48,0.1902,160.15
2419,1334,15,1,43.34,0.0836,22.05
2420,1335,17,1,216.64,0.3065,127.08
2421,1336,27,2,238.1,0.2336,88.49
2422,1337,9,1,227.79,0.1717,108.49
2423,1338,42,1,57.13,0.0893,37.56
2424,1338,47,1,169.65,0.0938,89.54
2425,1338,15,1,40.93,0.0693,22.05
2426,1338,6,2,64.57,0.0455,52.6
2427,1339,51,2,325.02,0.2005,201.19
2428,1339,1,2,147.71,0.3084,91.78
2429,1340,1,1,188.74,0.1895,91.78
2430,1341,26,2,360.99,0.2091,164.45
2431,1342,7,1,169.61,0.1909,103.55
2432,1342,46,2,141.8,0.1672,81.26
2433,1342,45,1,65.63,0.1709,39.57
2434,1343,6,1,87.36,0.1079,52.6
2435,1343,50,2,232.08,0.0686,118.05
2436,1344,35,1,113.76,0.0996,79.44
2437,1344,40,2,85.68,0.064,53.25
2438,1344,47,2,147.84,0.0994,89.54
2439,1344,33,3,170.97,0.1062,122.16
2440,1345,5,1,311.41,0.1755,185.65
2441,1346,8,1,56.63,0.2199,43.6
2442,1347,29,1,144.65,0.086,78.75
2443,1347,36,2,124.29,0.0309,66.1
2444,1348,31,1,93.34,0.0581,39.52
2445,1349,18,2,583.5,0.2038,173.9
2446,1350,52,1,219.54,0.083,115.34
2447,1351,32,1,231.1,0.0485,130.06
2448,1351,12,3,396.16,0.0698,209.52
2449,1352,29,3,151.89,0.0522,78.75
2450,1352,27,2,238.1,0.0765,88.49
2451,1353,1,2,164.12,0.1456,91.78
2452,1353,22,1,240.93,0.0485,88.13
2453,1353,7,3,188.46,0.0392,103.55
2454,1354,13,1,133.97,0.0395,77.45
2455,1354,16,1,276.02,0.0742,150.82
2456,1354,37,1,106.5,0.0321,61.9
2457,1354,5,2,259.51,0.0316,185.65
2458,1355,14,1,155.69,0.0479,105.23
2459,1356,1,1,139.5,0.2347,91.78
2460,1356,37,1,90.53,0.1234,61.9
2461,1356,22,1,204.79,0.1159,88.13
2462,1357,38,2,105.64,0.1002,48.05
2463,1357,53,2,318.47,0.1016,152.79
2464,1358,15,1,40.93,0.0457,22.05
2465,1358,25,1,29.07,0.0478,16.13
2466,1359,27,1,238.1,0.2035,88.49
2467,1360,36,1,78.26,0.2062,66.1
2468,1360,40,1,72.83,0.2013,53.25
2469,1361,17,1,247.58,0.2149,127.08
2470,1362,23,1,80.83,0.1988,43.89
2471,1363,21,2,171.4,0.0551,94.68
2472,1364,17,1,216.64,0.1609,127.08
2473,1365,6,3,64.57,0.2089,52.6
2474,1366,49,1,106.25,0.2278,73.39
2475,1367,6,1,64.57,0.0694,52.6
2476,1367,5,1,220.58,0.0377,185.65
2477,1368,29,1,151.89,0.092,78.75
2478,1369,31,3,73.05,0.0807,39.52
2479,1370,12,1,397.03,0.0551,209.52
2480,1371,5,1,233.56,0.1407,185.65
2481,1371,21,2,154.26,0.0893,94.68
2482,1372,26,1,412.57,0.0639,164.45
2483,1372,6,1,91.16,0.078,52.6
2484,1372,5,2,311.41,0.0442,185.65
2485,1372,38,1,126.77,0.0736,48.05
2486,1373,29,1,151.89,0.1692,78.75
2487,1374,49,1,112.5,0.0938,73.39
2488,1374,29,1,130.19,0.0626,78.75
2489,1374,46,1,141.8,0.0768,81.26
2490,1375,8,3,62.92,0.2321,43.6
2491,1376,6,2,75.96,0.1072,52.6
2492,1377,9,1,193.62,0.1791,108.49
2493,1377,16,1,234.62,0.2272,150.82
2494,1377,43,1,333.9,0.1706,182.69
2495,1378,1,1,103.33,0.159,91.78
2496,1378,5,2,163.4,0.0904,185.65
2497,1379,17,1,206.32,0.2126,127.08
2498,1379,49,1,125.0,0.0902,73.39
2499,1379,53,2,318.47,0.1047,152.79
2500,1380,49,3,143.75,0.0849,73.39
2501,1381,12,2,396.16,0.2198,209.52
2502,1382,42,1,67.22,0.1837,37.56
2503,1382,46,1,157.56,0.1988,81.26
2504,1382,3,2,57.96,0.2361,26.91
2505,1383,25,1,29.07,0.1005,16.13
2506,1384,1,1,172.33,0.1316,91.78
2507,1384,32,1,285.47,0.0475,130.06
2508,1384,10,1,250.46,0.1038,120.42
2509,1385,21,1,197.11,0.137,94.68
2510,1385,13,2,154.07,0.1132,77.45
2511,1386,34,1,92.16,0.1245,37.12
2512,1387,1,1,172.33,0.1734,91.78
2513,1388,6,1,87.36,0.1419,52.6
2514,1388,43,1,451.75,0.1015,182.69
2515,1389,23,1,51.32,0.2088,43.89
2516,1390,12,3,559.29,0.0838,209.52
2517,1390,23,1,92.37,0.1424,43.89
2518,1390,5,1,311.41,0.0544,185.65
2519,1391,52,1,309.94,0.0949,115.34
2520,1392,7,1,188.46,0.0342,103.55
2521,1392,23,1,76.98,0.119,43.89
2522,1392,12,1,466.07,0.0302,209.52
2523,1393,14,1,183.17,0.0304,105.23
2524,1393,31,1,81.16,0.0638,39.52
2525,1394,31,1,68.99,0.0905,39.52
2526,1395,1,1,164.12,0.2307,91.78
2527,1395,13,2,133.97,0.0414,77.45
2528,1395,46,1,157.56,0.0784,81.26
2529,1395,5,1,259.51,0.0539,185.65
2530,1396,19,1,431.76,0.0749,137.57
2531,1396,46,2,133.92,0.0777,81.26
2532,1397,12,3,466.07,0.1793,209.52
2533,1398,26,2,360.99,0.1037,164.45
2534,1399,40,2,98.32,0.0884,53.25
2535,1399,18,2,551.09,0.0729,173.9
2536,1400,25,1,34.2,0.0628,16.13
2537,1400,9,1,227.79,0.0852,108.49
2538,1401,23,3,80.83,0.224,43.89
2539,1401,51,1,379.2,0.1109,201.19
2540,1402,51,1,306.97,0.1815,201.19
2541,1402,31,1,68.99,0.1746,39.52
2542,1403,41,1,353.33,0.079,180.53
2543,1403,26,1,309.42,0.1095,164.45
2544,1403,7,1,169.61,0.0869,103.55
2545,1403,1,1,147.71,0.1572,91.78
2546,1404,21,2,145.69,0.097,94.68
2547,1404,7,2,160.19,0.0519,103.55
2548,1404,38,1,89.79,0.0631,48.05
2549,1404,8,1,53.48,0.0434,43.6
2550,1405,18,2,745.59,0.1654,173.9
2551,1405,32,1,312.66,0.2257,130.06
2552,1405,52,1,297.02,0.2165,115.34
2553,1406,3,1,57.96,0.142,26.91
2554,1406,23,1,76.98,0.2139,43.89
2555,1406,5,1,259.51,0.1239,185.65
2556,1407,8,1,53.48,0.188,43.6
2557,1407,17,1,175.37,0.3306,127.08
