pedido_id,cliente_id,data_pedido,canal_venda,uf,estado,regiao,vendedor_id,status_pedido
1986,106,2024-09-26,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
1987,380,2024-05-06,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1988,336,2024-12-23,Site Próprio,SP,São Paulo,Sudeste,2,Cancelado
1989,410,2025-03-06,Marketplace,BA,Bahia,Nordeste,3,Concluído
1990,211,2025-07-01,Marketplace,ES,Espírito Santo,Sudeste,1,Cancelado
1991,528,2025-05-05,Marketplace,PE,Pernambuco,Nordeste,1,Concluído
1992,24,2025-05-14,Site Próprio,DF,Distrito Federal,Centro-Oeste,4,Cancelado
1993,107,2024-11-24,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
1994,465,2024-08-04,Site Próprio,RS,Rio Grande do Sul,Sul,6,Concluído
1995,329,2025-09-25,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
1996,316,2025-10-27,Site Próprio,MA,Maranhão,Nordeste,3,Concluído
1997,235,2024-04-27,Marketplace,RJ,Rio de Janeiro,Sudeste,5,Concluído
1998,29,2025-11-04,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1999,514,2024-12-11,Aplicativo,MS,Mato Grosso do Sul,Centro-Oeste,6,Concluído
2000,247,2024-12-01,Marketplace,DF,Distrito Federal,Centro-Oeste,1,Concluído
2001,14,2024-05-02,Site Próprio,DF,Distrito Federal,Centro-Oeste,4,Concluído
2002,582,2025-11-06,Aplicativo,BA,Bahia,Nordeste,6,Concluído
2003,528,2024-06-24,Site Próprio,PE,Pernambuco,Nordeste,2,Concluído
2004,41,2025-04-01,Site Próprio,BA,Bahia,Nordeste,6,Concluído
2005,208,2025-02-26,Site Próprio,PR,Paraná,Sul,6,Concluído
2006,26,2024-03-07,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2007,382,2025-11-25,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2008,96,2025-12-22,Site Próprio,PE,Pernambuco,Nordeste,6,Cancelado
2009,318,2024-03-01,Marketplace,PE,Pernambuco,Nordeste,1,Concluído
2010,283,2025-07-10,Site Próprio,PR,Paraná,Sul,6,Concluído
2011,177,2025-08-22,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2012,202,2024-11-07,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2013,328,2025-07-12,Marketplace,PE,Pernambuco,Nordeste,5,Concluído
2014,546,2024-10-20,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2015,361,2024-03-19,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2016,119,2025-12-10,Site Próprio,CE,Ceará,Nordeste,4,Concluído
2017,551,2024-06-21,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2018,461,2025-02-19,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
2019,356,2024-05-21,Marketplace,RJ,Rio de Janeiro,Sudeste,6,Concluído
2020,75,2025-03-14,Marketplace,PR,Paraná,Sul,4,Concluído
2021,638,2024-05-10,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
2022,463,2025-04-26,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Cancelado
2023,385,2025-10-01,Marketplace,DF,Distrito Federal,Centro-Oeste,1,Concluído
2024,465,2024-10-20,Site Próprio,RS,Rio Grande do Sul,Sul,1,Concluído
2025,472,2024-11-04,Marketplace,SC,Santa Catarina,Sul,6,Concluído
2026,42,2024-09-03,Marketplace,RJ,Rio de Janeiro,Sudeste,5,Concluído
2027,115,2025-08-07,Site Próprio,MG,Minas Gerais,Sudeste,2,Concluído
2028,413,2025-06-20,Site Próprio,PE,Pernambuco,Nordeste,4,Concluído
2029,168,2025-10-12,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2030,328,2025-02-09,Marketplace,PE,Pernambuco,Nordeste,5,Concluído
2031,359,2024-05-08,Marketplace,SP,São Paulo,Sudeste,2,Concluído
2032,322,2024-07-02,Marketplace,CE,Ceará,Nordeste,3,Concluído
2033,390,2025-07-14,Marketplace,SP,São Paulo,Sudeste,4,Concluído
2034,204,2024-02-02,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2035,174,2025-12-17,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,6,Concluído
2036,346,2025-06-18,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2037,388,2024-07-16,Marketplace,SP,São Paulo,Sudeste,4,Concluído
2038,648,2025-09-24,Site Próprio,GO,Goiás,Centro-Oeste,6,Concluído
2039,131,2025-09-05,Site Próprio,BA,Bahia,Nordeste,5,Concluído
2040,472,2025-12-10,Marketplace,SC,Santa Catarina,Sul,5,Concluído
2041,106,2024-07-17,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
2042,115,2025-11-04,Aplicativo,MG,Minas Gerais,Sudeste,4,Concluído
2043,523,2024-12-04,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2044,510,2025-12-09,Site Próprio,GO,Goiás,Centro-Oeste,4,Concluído
2045,602,2025-11-19,Marketplace,PE,Pernambuco,Nordeste,1,Concluído
2046,33,2025-12-14,Site Próprio,MG,Minas Gerais,Sudeste,4,Concluído
2047,395,2024-09-26,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
2048,491,2025-11-11,Marketplace,RJ,Rio de Janeiro,Sudeste,2,Cancelado
2049,27,2025-03-04,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2050,138,2025-09-05,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
2051,298,2025-04-09,Site Próprio,CE,Ceará,Nordeste,6,Concluído
2052,390,2024-03-24,Marketplace,SP,São Paulo,Sudeste,1,Concluído
2053,167,2025-11-27,Marketplace,SP,São Paulo,Sudeste,3,Cancelado
2054,104,2024-09-18,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2055,139,2025-12-16,Site Próprio,RS,Rio Grande do Sul,Sul,2,Cancelado
2056,488,2025-09-18,Site Próprio,RJ,Rio de Janeiro,Sudeste,3,Concluído
2057,440,2025-07-19,Site Próprio,BA,Bahia,Nordeste,3,Concluído
2058,585,2024-04-25,Marketplace,DF,Distrito Federal,Centro-Oeste,3,Concluído
2059,568,2024-12-23,Site Próprio,BA,Bahia,Nordeste,5,Concluído
2060,204,2025-11-07,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2061,319,2024-11-04,Aplicativo,MG,Minas Gerais,Sudeste,2,Concluído
2062,455,2024-04-16,Site Próprio,ES,Espírito Santo,Sudeste,6,Concluído
2063,455,2025-06-11,Site Próprio,ES,Espírito Santo,Sudeste,2,Concluído
2064,45,2025-11-02,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2065,321,2025-01-02,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2066,579,2025-06-19,Marketplace,SP,São Paulo,Sudeste,2,Concluído
2067,168,2024-06-19,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2068,635,2025-04-24,Aplicativo,MG,Minas Gerais,Sudeste,2,Concluído
2069,231,2025-10-27,Marketplace,RS,Rio Grande do Sul,Sul,5,Concluído
2070,310,2025-11-07,Site Próprio,RS,Rio Grande do Sul,Sul,1,Concluído
2071,80,2024-08-13,Site Próprio,CE,Ceará,Nordeste,4,Concluído
2072,108,2025-06-09,Site Próprio,RS,Rio Grande do Sul,Sul,1,Concluído
2073,199,2025-09-14,Marketplace,SP,São Paulo,Sudeste,2,Concluído
2074,611,2025-11-07,Site Próprio,SC,Santa Catarina,Sul,1,Concluído
2075,77,2025-02-24,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2076,323,2025-05-14,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
2077,395,2025-05-19,Marketplace,RJ,Rio de Janeiro,Sudeste,4,Concluído
2078,13,2025-04-03,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2079,532,2024-11-10,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2080,395,2025-06-19,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
2081,650,2024-11-26,Site Próprio,CE,Ceará,Nordeste,3,Concluído
2082,352,2025-03-04,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
2083,475,2025-12-03,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
2084,61,2025-06-09,Marketplace,SP,São Paulo,Sudeste,4,Concluído
2085,437,2024-11-06,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
2086,582,2024-08-13,Site Próprio,BA,Bahia,Nordeste,1,Concluído
2087,76,2024-11-15,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
2088,347,2025-10-27,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
2089,520,2025-11-20,Site Próprio,SP,São Paulo,Sudeste,1,Cancelado
2090,434,2024-02-23,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2091,189,2024-12-23,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
2092,28,2024-03-06,Site Próprio,ES,Espírito Santo,Sudeste,5,Concluído
2093,169,2025-08-11,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2094,608,2025-11-16,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2095,385,2025-10-14,Site Próprio,DF,Distrito Federal,Centro-Oeste,6,Concluído
2096,575,2024-11-02,Marketplace,CE,Ceará,Nordeste,4,Concluído
2097,247,2024-06-03,Site Próprio,DF,Distrito Federal,Centro-Oeste,3,Concluído
2098,463,2024-09-13,Marketplace,RJ,Rio de Janeiro,Sudeste,4,Concluído
2099,133,2025-05-07,Marketplace,RJ,Rio de Janeiro,Sudeste,2,Concluído
2100,459,2025-12-12,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2101,326,2024-06-15,Marketplace,PR,Paraná,Sul,1,Concluído
2102,148,2025-10-03,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2103,195,2025-09-25,Marketplace,SP,São Paulo,Sudeste,5,Concluído
2104,271,2025-12-01,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
2105,107,2024-10-12,Marketplace,MG,Minas Gerais,Sudeste,6,Concluído
2106,85,2025-01-15,Site Próprio,MT,Mato Grosso,Centro-Oeste,5,Concluído
2107,383,2025-11-17,Marketplace,CE,Ceará,Nordeste,5,Concluído
2108,192,2025-12-26,Site Próprio,PR,Paraná,Sul,4,Concluído
2109,25,2025-10-13,Site Próprio,MG,Minas Gerais,Sudeste,4,Concluído
2110,133,2025-11-18,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
2111,104,2024-12-24,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2112,608,2024-06-21,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2113,546,2025-11-09,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2114,4,2024-10-25,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2115,386,2025-06-11,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Cancelado
2116,589,2024-11-08,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2117,329,2024-09-07,Marketplace,MG,Minas Gerais,Sudeste,6,Concluído
2118,582,2024-09-21,Site Próprio,BA,Bahia,Nordeste,5,Concluído
2119,403,2025-04-15,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2120,649,2025-11-13,Site Próprio,PR,Paraná,Sul,3,Concluído
2121,508,2025-12-07,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2122,42,2024-05-24,Aplicativo,RJ,Rio de Janeiro,Sudeste,6,Concluído
2123,605,2025-12-21,Marketplace,PE,Pernambuco,Nordeste,4,Concluído
2124,552,2025-05-04,Marketplace,SP,São Paulo,Sudeste,1,Concluído
2125,441,2024-04-20,Marketplace,RJ,Rio de Janeiro,Sudeste,5,Concluído
2126,636,2024-08-04,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2127,487,2025-06-21,Aplicativo,PR,Paraná,Sul,1,Concluído
2128,429,2025-04-23,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
2129,476,2024-05-07,Site Próprio,AM,Amazonas,Norte,4,Concluído
2130,527,2025-11-17,Marketplace,SP,São Paulo,Sudeste,3,Cancelado
2131,127,2025-07-18,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2132,296,2025-08-01,Site Próprio,DF,Distrito Federal,Centro-Oeste,2,Concluído
2133,593,2024-12-12,Site Próprio,BA,Bahia,Nordeste,6,Concluído
2134,345,2024-04-21,Aplicativo,MG,Minas Gerais,Sudeste,1,Concluído
2135,325,2025-11-03,Marketplace,RJ,Rio de Janeiro,Sudeste,6,Concluído
2136,355,2025-12-08,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2137,171,2025-11-22,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
2138,519,2025-08-01,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
2139,552,2025-12-06,Marketplace,SP,São Paulo,Sudeste,5,Concluído
2140,346,2024-12-24,Site Próprio,SP,São Paulo,Sudeste,6,Cancelado
2141,149,2024-12-02,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2142,269,2025-02-11,Marketplace,RJ,Rio de Janeiro,Sudeste,2,Concluído
2143,553,2025-04-04,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,6,Concluído
2144,286,2024-04-09,Marketplace,PR,Paraná,Sul,2,Concluído
2145,607,2024-08-23,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
2146,177,2025-09-16,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2147,497,2024-09-03,Site Próprio,PE,Pernambuco,Nordeste,5,Concluído
2148,643,2024-05-26,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Cancelado
2149,80,2024-12-04,Site Próprio,CE,Ceará,Nordeste,1,Concluído
2150,294,2025-05-10,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2151,397,2025-11-05,Aplicativo,SP,São Paulo,Sudeste,3,Concluído
2152,468,2025-11-03,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2153,617,2025-03-15,Aplicativo,BA,Bahia,Nordeste,2,Concluído
2154,243,2025-10-25,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2155,460,2024-09-20,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2156,549,2025-05-05,Marketplace,SP,São Paulo,Sudeste,2,Cancelado
2157,477,2025-11-10,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
2158,73,2024-08-10,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2159,451,2025-09-10,Site Próprio,BA,Bahia,Nordeste,5,Concluído
2160,190,2024-02-16,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2161,431,2024-12-03,Site Próprio,PR,Paraná,Sul,3,Concluído
2162,572,2025-11-11,Site Próprio,MG,Minas Gerais,Sudeste,2,Concluído
2163,616,2025-07-21,Aplicativo,SP,São Paulo,Sudeste,4,Concluído
2164,469,2025-05-04,Marketplace,SP,São Paulo,Sudeste,5,Cancelado
2165,605,2025-09-07,Marketplace,PE,Pernambuco,Nordeste,4,Concluído
2166,224,2024-08-26,Aplicativo,SC,Santa Catarina,Sul,5,Concluído
2167,504,2024-07-27,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2168,359,2024-08-23,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2169,181,2025-03-21,Marketplace,RJ,Rio de Janeiro,Sudeste,2,Concluído
2170,579,2025-12-15,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2171,592,2025-11-15,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
2172,12,2024-05-09,Site Próprio,DF,Distrito Federal,Centro-Oeste,5,Concluído
2173,289,2025-10-02,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,4,Concluído
2174,626,2025-05-19,Site Próprio,RS,Rio Grande do Sul,Sul,4,Concluído
2175,526,2024-09-20,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
2176,123,2025-08-18,Marketplace,RJ,Rio de Janeiro,Sudeste,1,Concluído
2177,592,2024-11-14,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
2178,622,2025-04-04,Marketplace,ES,Espírito Santo,Sudeste,4,Concluído
2179,166,2025-03-23,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
2180,24,2024-11-04,Marketplace,DF,Distrito Federal,Centro-Oeste,5,Concluído
2181,393,2025-08-16,Marketplace,RS,Rio Grande do Sul,Sul,3,Cancelado
2182,132,2024-04-16,Marketplace,MG,Minas Gerais,Sudeste,2,Cancelado
2183,355,2025-01-03,Marketplace,SP,São Paulo,Sudeste,4,Concluído
2184,605,2025-07-06,Site Próprio,PE,Pernambuco,Nordeste,1,Concluído
2185,250,2025-08-24,Site Próprio,PE,Pernambuco,Nordeste,1,Concluído
2186,402,2025-04-02,Marketplace,RS,Rio Grande do Sul,Sul,6,Concluído
2187,428,2024-12-13,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,2,Concluído
2188,361,2024-12-14,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2189,92,2024-11-04,Site Próprio,RS,Rio Grande do Sul,Sul,1,Concluído
2190,138,2025-10-26,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
2191,497,2025-06-05,Marketplace,PE,Pernambuco,Nordeste,6,Concluído
2192,1,2024-06-04,Marketplace,SC,Santa Catarina,Sul,5,Concluído
2193,162,2025-07-07,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2194,456,2024-03-24,Marketplace,RJ,Rio de Janeiro,Sudeste,1,Concluído
2195,344,2025-10-10,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2196,221,2025-05-23,Marketplace,SP,São Paulo,Sudeste,2,Concluído
2197,382,2025-07-01,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2198,616,2024-03-05,Marketplace,SP,São Paulo,Sudeste,4,Concluído
2199,318,2025-08-03,Site Próprio,PE,Pernambuco,Nordeste,2,Concluído
2200,287,2024-10-02,Site Próprio,MG,Minas Gerais,Sudeste,4,Concluído
2201,572,2024-09-16,Site Próprio,MG,Minas Gerais,Sudeste,1,Concluído
2202,441,2024-08-02,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
2203,434,2025-06-14,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2204,494,2024-11-12,Site Próprio,MA,Maranhão,Nordeste,4,Concluído
2205,117,2025-09-11,Site Próprio,PE,Pernambuco,Nordeste,5,Concluído
2206,589,2024-12-11,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2207,467,2025-12-19,Marketplace,RJ,Rio de Janeiro,Sudeste,4,Concluído
2208,218,2025-07-21,Site Próprio,AM,Amazonas,Norte,2,Concluído
2209,152,2024-08-26,Aplicativo,RS,Rio Grande do Sul,Sul,2,Concluído
2210,237,2025-03-14,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2211,338,2025-12-10,Marketplace,RS,Rio Grande do Sul,Sul,6,Cancelado
2212,346,2024-03-23,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2213,391,2025-05-08,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Cancelado
2214,446,2025-03-12,Marketplace,RS,Rio Grande do Sul,Sul,2,Concluído
2215,27,2025-05-07,Aplicativo,SP,São Paulo,Sudeste,1,Concluído
2216,326,2024-11-09,Marketplace,PR,Paraná,Sul,6,Concluído
2217,646,2025-08-15,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2218,585,2025-08-02,Marketplace,DF,Distrito Federal,Centro-Oeste,2,Concluído
2219,559,2025-12-10,Site Próprio,SC,Santa Catarina,Sul,6,Concluído
2220,397,2024-12-24,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2221,26,2024-04-10,Marketplace,SP,São Paulo,Sudeste,5,Concluído
2222,540,2024-05-07,Marketplace,PR,Paraná,Sul,1,Concluído
2223,237,2025-04-02,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2224,431,2025-11-25,Site Próprio,PR,Paraná,Sul,5,Concluído
2225,438,2024-06-16,Marketplace,MG,Minas Gerais,Sudeste,4,Concluído
2226,234,2025-11-23,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
2227,356,2025-03-04,Site Próprio,RJ,Rio de Janeiro,Sudeste,3,Concluído
2228,381,2025-02-24,Site Próprio,PR,Paraná,Sul,5,Concluído
2229,310,2024-10-11,Site Próprio,RS,Rio Grande do Sul,Sul,6,Concluído
2230,73,2024-11-06,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2231,196,2024-08-19,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2232,564,2025-12-14,Site Próprio,DF,Distrito Federal,Centro-Oeste,3,Concluído
2233,620,2024-11-06,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2234,475,2025-03-21,Marketplace,RJ,Rio de Janeiro,Sudeste,2,Cancelado
2235,56,2025-12-04,Marketplace,MT,Mato Grosso,Centro-Oeste,6,Concluído
2236,395,2024-12-02,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
2237,131,2025-02-04,Aplicativo,BA,Bahia,Nordeste,3,Concluído
2238,195,2024-11-02,Marketplace,SP,São Paulo,Sudeste,5,Concluído
2239,623,2025-03-03,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2240,196,2024-07-06,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2241,392,2025-01-16,Marketplace,SP,São Paulo,Sudeste,2,Concluído
2242,246,2025-03-13,Site Próprio,PR,Paraná,Sul,4,Concluído
2243,572,2025-11-06,Marketplace,MG,Minas Gerais,Sudeste,6,Cancelado
2244,361,2024-11-15,Marketplace,SP,São Paulo,Sudeste,1,Concluído
2245,532,2025-09-02,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2246,85,2024-05-07,Site Próprio,MT,Mato Grosso,Centro-Oeste,6,Concluído
2247,646,2025-07-06,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2248,203,2025-03-04,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
2249,212,2025-05-06,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
2250,538,2025-12-17,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
2251,179,2025-04-24,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2252,321,2025-08-21,Marketplace,SP,São Paulo,Sudeste,5,Concluído
2253,115,2025-03-08,Site Próprio,MG,Minas Gerais,Sudeste,2,Concluído
2254,132,2024-05-26,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
2255,12,2025-12-07,Site Próprio,DF,Distrito Federal,Centro-Oeste,6,Concluído
2256,116,2025-11-02,Site Próprio,PR,Paraná,Sul,3,Concluído
2257,405,2025-04-21,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2258,216,2025-11-16,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
2259,134,2024-11-11,Site Próprio,SC,Santa Catarina,Sul,3,Concluído
2260,22,2025-11-26,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
2261,102,2024-12-05,Marketplace,SC,Santa Catarina,Sul,5,Concluído
2262,5,2024-10-06,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2263,165,2025-06-06,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
2264,322,2024-07-25,Site Próprio,CE,Ceará,Nordeste,6,Cancelado
2265,352,2025-09-01,Aplicativo,SP,São Paulo,Sudeste,3,Concluído
2266,169,2024-11-06,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2267,572,2025-03-24,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
2268,23,2024-11-05,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2269,490,2025-09-03,Marketplace,SP,São Paulo,Sudeste,5,Cancelado
2270,618,2025-08-26,Site Próprio,SP,São Paulo,Sudeste,3,Cancelado
2271,472,2024-12-15,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
2272,72,2025-07-05,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2273,485,2025-12-26,Site Próprio,RS,Rio Grande do Sul,Sul,1,Concluído
2274,136,2025-05-22,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2275,645,2025-09-18,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
2276,346,2024-03-05,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2277,174,2025-06-13,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
2278,226,2025-02-26,Aplicativo,RJ,Rio de Janeiro,Sudeste,6,Concluído
2279,178,2024-06-20,Marketplace,SP,São Paulo,Sudeste,5,Concluído
2280,424,2024-07-11,Site Próprio,RS,Rio Grande do Sul,Sul,5,Concluído
2281,274,2025-08-07,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
2282,485,2024-07-04,Aplicativo,RS,Rio Grande do Sul,Sul,3,Concluído
2283,495,2025-09-24,Site Próprio,PE,Pernambuco,Nordeste,5,Concluído
2284,286,2025-11-25,Marketplace,PR,Paraná,Sul,6,Concluído
2285,450,2025-11-22,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
2286,472,2025-09-27,Site Próprio,SC,Santa Catarina,Sul,5,Concluído
2287,368,2025-11-02,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2288,632,2025-03-09,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2289,438,2025-08-11,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
2290,579,2025-12-11,Marketplace,SP,São Paulo,Sudeste,1,Concluído
2291,171,2025-12-07,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2292,244,2025-11-10,Marketplace,SP,São Paulo,Sudeste,1,Concluído
2293,568,2024-11-09,Aplicativo,BA,Bahia,Nordeste,6,Concluído
2294,150,2025-11-14,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2295,379,2025-12-19,Marketplace,PR,Paraná,Sul,6,Concluído
2296,54,2025-08-09,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2297,560,2024-08-09,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
2298,601,2024-12-23,Site Próprio,BA,Bahia,Nordeste,3,Concluído
2299,145,2025-01-04,Site Próprio,RS,Rio Grande do Sul,Sul,4,Concluído
2300,409,2024-10-08,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2301,188,2025-12-16,Marketplace,ES,Espírito Santo,Sudeste,5,Concluído
2302,146,2025-12-07,Site Próprio,DF,Distrito Federal,Centro-Oeste,1,Concluído
2303,41,2025-09-24,Marketplace,BA,Bahia,Nordeste,6,Concluído
2304,603,2024-10-17,Site Próprio,RS,Rio Grande do Sul,Sul,2,Concluído
2305,104,2025-02-05,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2306,265,2025-08-09,Marketplace,PR,Paraná,Sul,6,Concluído
2307,65,2025-11-10,Marketplace,CE,Ceará,Nordeste,3,Concluído
2308,599,2024-05-26,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
2309,9,2025-11-07,Marketplace,DF,Distrito Federal,Centro-Oeste,1,Concluído
2310,298,2025-11-10,Marketplace,CE,Ceará,Nordeste,4,Concluído
2311,360,2025-02-12,Site Próprio,CE,Ceará,Nordeste,4,Concluído
2312,278,2025-07-15,Marketplace,BA,Bahia,Nordeste,6,Concluído
2313,494,2025-10-14,Marketplace,MA,Maranhão,Nordeste,4,Concluído
2314,343,2025-08-09,Site Próprio,ES,Espírito Santo,Sudeste,1,Concluído
2315,184,2025-12-07,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2316,122,2025-07-25,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,5,Concluído
