ID_Pedido,ID_Item,ID_Cliente,ID_Produto,Estado_Extenso,Canal,ID_Vendedor,Qtd,Preco_Unit,Custo_Unit,Status,Data_Venda_BR,Desconto_Reais
1395,2526,298,1,Ceará,Marketplace,3,1,164.12,91.78,Concluído,20/12/2025,37.86
739,1330,24,1,Distrito Federal,Site Próprio,4,1,164.12,91.78,Concluído,20/12/2025,22.12
1967,3615,252,17,Rio Grande do Sul,Marketplace,4,1,185.69,127.08,Concluído,07/12/2024,33.5
743,1343,614,33,São Paulo,Marketplace,3,1,196.19,122.16,Concluído,26/06/2024,39.26
409,742,586,21,Rio de Janeiro,Site Próprio,4,1,179.97,94.68,Concluído,26/06/2024,14.63
2540,4681,226,38,Rio de Janeiro,Site Próprio,3,1,95.07,48.05,Concluído,06/04/2025,13.66
1850,3389,350,13,Paraná,Site Próprio,1,2,120.58,77.45,Concluído,02/01/2025,24.5
884,1606,60,8,Ceará,Site Próprio,5,1,48.94,43.6,Concluído,20/09/2025,2.92
1211,2181,106,8,Minas Gerais,Site Próprio,6,1,53.6,43.6,Concluído,13/11/2024,5.18
2542,4683,104,1,São Paulo,Site Próprio,3,2,188.74,91.78,Concluído,07/11/2024,113.77
2125,3914,441,37,Rio de Janeiro,Marketplace,5,1,111.83,61.9,Concluído,20/04/2024,15.56
1668,3030,151,29,Paraná,Aplicativo,2,2,122.95,78.75,Concluído,24/12/2025,19.87
1795,3282,631,25,São Paulo,Site Próprio,6,1,30.78,16.13,Concluído,09/08/2024,6.75
2136,3933,355,20,São Paulo,Marketplace,6,2,84.76,55.18,Concluído,08/12/2025,40.63
896,1629,616,13,São Paulo,Site Próprio,2,1,140.67,77.45,Concluído,20/12/2025,23.31
2277,4200,174,4,Mato Grosso do Sul,Marketplace,1,1,325.98,160.15,Concluído,13/06/2025,20.73
2069,3805,231,18,Rio Grande do Sul,Marketplace,5,1,551.09,173.9,Concluído,27/10/2025,50.31
1344,2439,39,33,Goiás,Site Próprio,4,3,170.97,122.16,Concluído,09/10/2025,54.47
638,1150,641,46,Bahia,Marketplace,6,2,133.92,81.26,Concluído,06/04/2025,8.81
647,1161,385,30,Distrito Federal,Aplicativo,2,1,315.94,145.7,Cancelado,13/10/2025,14.72
2455,4522,9,17,Distrito Federal,Marketplace,5,1,175.37,127.08,Concluído,04/09/2025,37.79
134,257,291,10,Pernambuco,Site Próprio,5,1,150.19,120.42,Concluído,22/10/2025,6.11
1428,2599,251,3,Rio de Janeiro,Marketplace,1,1,57.96,26.91,Concluído,14/12/2025,6.64
350,634,164,29,Bahia,Marketplace,1,1,130.19,78.75,Concluído,20/06/2024,11.42
1621,2947,368,40,São Paulo,Site Próprio,5,1,121.45,53.25,Concluído,15/06/2025,23.65
1290,2338,346,12,São Paulo,Marketplace,5,1,559.29,209.52,Concluído,04/04/2024,132.55
2363,4350,222,35,São Paulo,Site Próprio,1,2,138.22,79.44,Concluído,24/12/2025,58.22
430,778,525,1,Rio Grande do Sul,Site Próprio,6,2,164.12,91.78,Concluído,17/11/2025,59.05
611,1106,94,31,Paraná,Site Próprio,3,1,51.1,39.52,Concluído,12/04/2024,1.69
1169,2102,47,49,São Paulo,Marketplace,4,1,125.0,73.39,Concluído,05/01/2025,23.96
1861,3408,402,25,Rio Grande do Sul,Marketplace,6,2,34.2,16.13,Concluído,06/12/2025,5.33
307,558,287,37,Minas Gerais,Site Próprio,6,2,127.8,61.9,Cancelado,27/06/2024,28.12
1027,1851,131,4,Bahia,Marketplace,4,3,271.65,160.15,Concluído,18/01/2025,44.17
1099,1986,461,10,Minas Gerais,Site Próprio,4,2,250.46,120.42,Concluído,25/09/2025,33.96
1160,2089,299,51,Bahia,Site Próprio,5,3,307.64,201.19,Cancelado,22/11/2025,55.28
1597,2900,190,52,São Paulo,Site Próprio,5,2,271.2,115.34,Concluído,10/02/2024,130.07
1764,3221,576,31,São Paulo,Site Próprio,3,1,73.05,39.52,Concluído,19/07/2024,14.89
136,262,353,3,São Paulo,Site Próprio,2,1,36.49,26.91,Concluído,13/10/2024,8.56
2206,4065,589,38,São Paulo,Site Próprio,2,1,110.92,48.05,Concluído,11/12/2024,22.53
1464,2667,96,10,Pernambuco,Site Próprio,5,1,274.31,120.42,Concluído,09/03/2025,29.71
1185,2132,124,37,São Paulo,Site Próprio,6,3,127.8,61.9,Concluído,08/10/2024,68.36
812,1473,68,47,Rio de Janeiro,Site Próprio,1,1,199.58,89.54,Concluído,25/05/2025,20.88
346,628,154,53,Bahia,Site Próprio,2,2,334.39,152.79,Concluído,26/08/2025,69.42
1718,3132,559,6,Santa Catarina,Site Próprio,6,1,79.76,52.6,Cancelado,13/08/2024,6.17
1046,1890,460,13,São Paulo,Site Próprio,3,1,104.2,77.45,Concluído,25/11/2024,22.79
1674,3043,604,5,São Paulo,Site Próprio,4,1,220.58,185.65,Concluído,07/07/2024,49.3
2110,3889,133,6,Rio de Janeiro,Site Próprio,5,1,64.57,52.6,Concluído,18/11/2025,6.15
1155,2079,391,10,Rio de Janeiro,Site Próprio,3,1,238.53,120.42,Concluído,15/01/2025,34.23
1957,3586,315,42,Mato Grosso do Sul,Site Próprio,3,2,80.66,37.56,Concluído,21/09/2024,14.66
2207,4068,467,12,Rio de Janeiro,Marketplace,4,1,489.38,209.52,Concluído,19/12/2025,55.64
2372,4364,88,31,Bahia,Marketplace,6,1,85.22,39.52,Concluído,16/01/2025,8.17
2521,4652,197,16,Minas Gerais,Marketplace,2,3,331.23,150.82,Concluído,20/11/2025,80.49
110,209,428,49,Mato Grosso do Sul,Site Próprio,6,2,78.7,73.39,Concluído,19/07/2025,17.11
2492,4593,415,6,São Paulo,Marketplace,6,2,64.57,52.6,Concluído,21/04/2025,30.17
1059,1914,511,4,Bahia,Marketplace,3,1,230.9,160.15,Concluído,07/08/2025,14.87
884,1607,60,35,Ceará,Site Próprio,5,3,119.45,79.44,Concluído,20/09/2025,30.96
564,1021,200,38,Rio Grande do Sul,Marketplace,3,1,78.25,48.05,Concluído,05/08/2025,7.94
335,609,409,8,São Paulo,Marketplace,4,2,46.61,43.6,Concluído,18/03/2024,17.5
773,1404,165,6,Minas Gerais,Aplicativo,1,2,75.96,52.6,Concluído,04/12/2025,10.85
2132,3925,296,6,Distrito Federal,Site Próprio,2,1,75.96,52.6,Concluído,01/08/2025,7.0
1781,3255,91,34,São Paulo,Site Próprio,6,1,78.34,37.12,Concluído,27/12/2025,15.92
1501,2727,536,9,São Paulo,Site Próprio,5,1,205.01,108.49,Concluído,02/01/2025,48.94
1166,2097,596,28,Bahia,Site Próprio,4,1,262.67,142.78,Concluído,07/09/2025,26.9
111,210,156,53,Rio Grande do Sul,Site Próprio,2,1,212.31,152.79,Concluído,21/12/2025,8.7
2064,3799,45,23,São Paulo,Site Próprio,6,1,80.83,43.89,Concluído,02/11/2025,23.85
1930,3540,484,3,São Paulo,Site Próprio,3,1,57.96,26.91,Concluído,13/12/2025,13.05
1618,2942,230,8,São Paulo,Site Próprio,6,2,72.36,43.6,Concluído,23/09/2025,32.69
76,154,135,42,São Paulo,Site Próprio,5,1,42.32,37.56,Concluído,16/11/2025,7.0
2311,4260,360,5,Ceará,Site Próprio,4,1,233.56,185.65,Concluído,12/02/2025,9.44
878,1591,43,20,São Paulo,Marketplace,6,1,84.76,55.18,Concluído,23/12/2025,19.18
1347,2443,65,36,Ceará,Marketplace,5,2,124.29,66.1,Concluído,20/06/2025,7.68
636,1148,179,5,São Paulo,Marketplace,5,2,163.4,185.65,Concluído,25/11/2024,65.2
1871,3428,322,5,Ceará,Marketplace,5,2,272.49,185.65,Concluído,02/12/2024,35.64
1090,1968,211,44,Espírito Santo,Site Próprio,5,2,191.7,119.7,Concluído,14/08/2025,26.53
1758,3207,582,5,Bahia,Marketplace,4,1,220.58,185.65,Concluído,14/12/2024,16.59
1279,2317,497,6,Pernambuco,Site Próprio,6,1,79.76,52.6,Concluído,06/06/2025,7.9
1343,2434,114,6,Pará,Aplicativo,6,1,87.36,52.6,Concluído,06/11/2024,9.43
899,1634,436,46,Maranhão,Site Próprio,5,2,99.2,81.26,Concluído,04/05/2024,13.15
1801,3293,335,42,São Paulo,Marketplace,6,2,60.49,37.56,Concluído,23/06/2025,21.75
1161,2090,377,20,São Paulo,Site Próprio,3,1,80.05,55.18,Concluído,14/04/2025,16.35
2392,4405,447,10,Rio de Janeiro,Site Próprio,2,1,214.68,120.42,Concluído,25/09/2024,24.58
330,598,362,28,Bahia,Marketplace,1,1,233.48,142.78,Concluído,01/11/2025,12.28
1721,3138,65,2,Ceará,Site Próprio,3,2,358.37,137.72,Concluído,20/04/2025,48.24
1071,1932,358,15,Distrito Federal,Marketplace,2,1,40.93,22.05,Concluído,12/09/2025,3.47
914,1657,4,11,São Paulo,Aplicativo,6,1,245.98,139.55,Concluído,16/08/2024,51.46
378,681,21,27,Ceará,Marketplace,5,1,167.97,88.49,Concluído,06/12/2025,7.98
2341,4319,115,1,Minas Gerais,Marketplace,3,1,147.71,91.78,Concluído,12/02/2025,31.11
1414,2573,134,47,Santa Catarina,Site Próprio,5,1,199.58,89.54,Concluído,16/07/2024,10.24
1804,3298,349,44,São Paulo,Marketplace,4,1,202.98,119.7,Concluído,09/09/2025,46.38
863,1566,359,41,São Paulo,Site Próprio,2,1,392.59,180.53,Concluído,03/09/2025,72.0
2240,4124,196,26,São Paulo,Site Próprio,1,1,412.57,164.45,Concluído,06/07/2024,77.36
738,1329,444,45,Rio de Janeiro,Site Próprio,6,2,65.63,39.57,Concluído,05/11/2024,17.97
1809,3308,195,53,São Paulo,Site Próprio,5,1,334.39,152.79,Concluído,20/04/2024,60.46
1159,2088,4,17,São Paulo,Site Próprio,3,1,206.32,127.08,Concluído,22/05/2024,73.97
1298,2353,165,5,Minas Gerais,Site Próprio,3,1,259.51,185.65,Concluído,01/07/2025,14.3
836,1519,343,6,Espírito Santo,Site Próprio,5,1,79.76,52.6,Concluído,10/08/2025,4.99
1686,3065,33,34,Minas Gerais,Site Próprio,4,1,105.99,37.12,Concluído,26/11/2025,5.54
1263,2288,418,6,São Paulo,Site Próprio,2,1,47.83,52.6,Concluído,26/12/2025,8.45
2207,4071,467,8,Rio de Janeiro,Marketplace,4,1,66.07,43.6,Concluído,19/12/2025,7.64
118,222,636,42,São Paulo,Aplicativo,2,1,52.28,37.56,Concluído,11/10/2025,10.95
1759,3209,635,14,Minas Gerais,Site Próprio,5,2,192.33,105.23,Concluído,22/12/2024,18.12
119,226,119,25,Ceará,Marketplace,1,1,21.53,16.13,Concluído,09/10/2024,1.23
2589,4765,40,8,Bahia,Marketplace,5,1,62.92,43.6,Concluído,25/10/2025,4.51
67,134,24,32,Distrito Federal,Marketplace,4,1,201.39,130.06,Concluído,09/11/2025,11.18
1390,2518,315,5,Mato Grosso do Sul,Aplicativo,6,1,311.41,185.65,Cancelado,05/01/2025,16.94
2199,4054,318,38,Pernambuco,Site Próprio,2,1,89.79,48.05,Concluído,03/08/2025,3.83
1320,2394,321,38,São Paulo,Site Próprio,5,1,126.77,48.05,Concluído,17/12/2025,28.8
979,1761,461,8,Minas Gerais,Marketplace,4,1,66.07,43.6,Concluído,17/05/2025,5.59
751,1361,125,53,Maranhão,Marketplace,6,1,366.23,152.79,Concluído,06/06/2025,23.8
1808,3305,328,13,Pernambuco,Aplicativo,2,1,120.58,77.45,Concluído,07/02/2025,13.06
1284,2325,640,40,São Paulo,Aplicativo,1,1,77.11,53.25,Concluído,16/11/2025,17.37
2418,4452,251,32,Rio de Janeiro,Site Próprio,6,3,271.88,130.06,Concluído,02/11/2024,60.93
657,1183,557,35,Mato Grosso do Sul,Site Próprio,2,1,119.45,79.44,Concluído,26/10/2025,3.83
822,1493,175,17,São Paulo,Site Próprio,3,1,175.37,127.08,Concluído,07/12/2025,45.89
2148,3952,643,5,Rio de Janeiro,Site Próprio,2,1,220.58,185.65,Cancelado,26/05/2024,23.05
2251,4151,179,29,São Paulo,Marketplace,6,1,122.95,78.75,Concluído,24/04/2025,29.31
1020,1834,549,23,São Paulo,Site Próprio,4,1,69.28,43.89,Concluído,20/04/2025,24.87
1990,3662,211,27,Espírito Santo,Marketplace,1,1,192.75,88.49,Cancelado,01/07/2025,11.16
1962,3599,10,4,Pernambuco,Marketplace,5,2,271.65,160.15,Concluído,11/11/2024,26.4
1113,2010,538,17,Rio de Janeiro,Site Próprio,2,1,216.64,127.08,Concluído,11/06/2025,47.88
1988,3658,336,33,São Paulo,Site Próprio,2,3,242.35,122.16,Cancelado,23/12/2024,156.1
109,206,224,23,Santa Catarina,Marketplace,5,1,69.28,43.89,Concluído,11/11/2024,13.13
568,1028,477,4,Rio de Janeiro,Site Próprio,5,1,181.1,160.15,Concluído,23/12/2025,24.74
2511,4632,67,39,Minas Gerais,Site Próprio,1,1,598.55,144.85,Concluído,25/12/2025,41.96
2164,3985,469,6,São Paulo,Marketplace,5,1,79.76,52.6,Cancelado,04/05/2025,14.28
1843,3376,389,47,São Paulo,Marketplace,3,2,229.52,89.54,Concluído,12/09/2025,108.38
1945,3559,279,24,Rio Grande do Sul,Site Próprio,3,2,409.01,217.31,Concluído,20/06/2025,57.1
578,1047,324,38,Rio de Janeiro,Marketplace,2,1,66.51,48.05,Concluído,18/02/2024,7.62
2095,3858,385,42,Distrito Federal,Site Próprio,6,2,67.22,37.56,Concluído,14/10/2025,10.96
388,694,52,5,São Paulo,Aplicativo,5,1,221.06,185.65,Concluído,22/12/2025,52.66
634,1146,75,49,Paraná,Marketplace,5,1,125.0,73.39,Concluído,25/12/2025,13.02
2389,4399,352,8,São Paulo,Site Próprio,4,3,66.07,43.6,Concluído,13/10/2024,45.05
2388,4397,329,22,Minas Gerais,Site Próprio,3,3,204.79,88.13,Concluído,09/04/2024,49.52
2181,4023,393,1,Rio Grande do Sul,Marketplace,3,2,139.5,91.78,Cancelado,16/08/2025,42.99
660,1187,337,5,Minas Gerais,Marketplace,6,1,163.4,185.65,Concluído,14/08/2025,10.15
756,1370,589,41,São Paulo,Site Próprio,3,1,412.22,180.53,Concluído,19/03/2025,72.18
1055,1908,276,41,Santa Catarina,Site Próprio,4,1,261.73,180.53,Concluído,01/02/2025,21.25
1765,3222,419,12,São Paulo,Aplicativo,5,2,466.07,209.52,Concluído,27/10/2024,212.71
1369,2478,57,31,Rio Grande do Sul,Site Próprio,6,3,73.05,39.52,Concluído,24/08/2024,17.69
8,17,352,42,São Paulo,Site Próprio,3,1,52.28,37.56,Concluído,21/07/2024,9.31
1389,2515,425,23,Minas Gerais,Marketplace,6,1,51.32,43.89,Concluído,11/11/2025,10.72
2432,4479,71,32,São Paulo,Aplicativo,2,1,231.1,130.06,Concluído,25/03/2024,47.72
1222,2206,611,34,Santa Catarina,Site Próprio,2,1,71.68,37.12,Concluído,26/07/2025,4.39
1517,2752,613,53,Paraná,Site Próprio,5,1,366.23,152.79,Concluído,15/12/2025,14.32
1961,3596,565,28,Pernambuco,Marketplace,5,1,233.48,142.78,Concluído,08/06/2025,9.11
818,1487,298,50,Ceará,Marketplace,2,1,201.81,118.05,Concluído,16/05/2025,19.66
926,1677,557,6,Mato Grosso do Sul,Aplicativo,5,3,79.76,52.6,Concluído,06/01/2025,20.7
659,1185,478,5,Paraná,Site Próprio,2,1,221.06,185.65,Concluído,14/09/2025,15.89
1299,2354,469,28,São Paulo,Site Próprio,4,3,275.8,142.78,Concluído,12/07/2024,194.94
364,657,598,24,São Paulo,Marketplace,4,1,286.14,217.31,Concluído,11/12/2025,55.34
867,1572,272,30,Santa Catarina,Site Próprio,5,1,268.55,145.7,Concluído,19/05/2025,14.39
963,1738,446,29,Rio Grande do Sul,Marketplace,5,1,144.65,78.75,Concluído,22/07/2025,4.67
783,1420,24,34,Distrito Federal,Marketplace,5,2,92.16,37.12,Concluído,26/09/2025,8.66
2094,3856,608,24,São Paulo,Marketplace,3,2,477.17,217.31,Concluído,16/11/2025,178.46
216,400,91,45,São Paulo,Marketplace,1,3,45.92,39.57,Concluído,27/07/2025,24.77
1574,2847,196,35,São Paulo,Marketplace,1,1,184.29,79.44,Concluído,12/01/2025,31.48
1640,2981,526,38,São Paulo,Site Próprio,5,2,126.77,48.05,Cancelado,03/12/2025,54.89
341,619,209,12,São Paulo,Marketplace,5,1,293.45,209.52,Concluído,11/11/2025,64.44
2401,4419,527,50,São Paulo,Site Próprio,3,1,181.63,118.05,Concluído,24/03/2025,43.5
276,509,252,15,Rio Grande do Sul,Site Próprio,3,2,43.34,22.05,Concluído,11/09/2025,8.71
2400,4417,168,5,São Paulo,Site Próprio,6,1,298.44,185.65,Concluído,18/03/2024,59.63
1537,2785,275,39,Bahia,Aplicativo,5,1,442.41,144.85,Concluído,26/12/2025,26.01
1574,2848,196,4,São Paulo,Marketplace,1,1,325.98,160.15,Concluído,12/01/2025,67.9
1283,2323,218,3,Amazonas,Marketplace,1,1,60.85,26.91,Concluído,08/05/2025,4.11
2317,4273,224,42,Santa Catarina,Site Próprio,3,1,60.49,37.56,Concluído,11/05/2025,5.38
481,868,552,5,São Paulo,Marketplace,6,1,163.4,185.65,Concluído,27/06/2025,27.17
1384,2508,82,10,Minas Gerais,Site Próprio,4,1,250.46,120.42,Concluído,14/06/2025,26.0
491,887,303,50,Santa Catarina,Site Próprio,4,1,127.07,118.05,Concluído,14/03/2025,6.91
1173,2111,133,50,Rio de Janeiro,Site Próprio,5,2,171.54,118.05,Concluído,17/12/2024,44.09
331,600,602,7,Pernambuco,Marketplace,5,3,125.64,103.55,Concluído,09/12/2025,29.81
2518,4647,324,29,Rio de Janeiro,Site Próprio,5,3,122.95,78.75,Concluído,24/10/2025,36.89
2211,4077,338,8,Rio Grande do Sul,Marketplace,6,1,72.36,43.6,Cancelado,10/12/2025,2.9
2488,4587,104,32,São Paulo,Marketplace,6,1,312.66,130.06,Concluído,18/02/2024,59.59
249,458,169,3,São Paulo,Marketplace,2,2,36.49,26.91,Concluído,05/04/2025,14.64
2184,4026,605,3,Pernambuco,Site Próprio,1,1,49.26,26.91,Concluído,06/07/2025,5.0
1939,3551,361,27,São Paulo,Aplicativo,4,2,272.11,88.49,Concluído,14/10/2025,115.48
1966,3611,621,9,Paraná,Site Próprio,6,1,261.95,108.49,Concluído,23/09/2024,10.71
619,1118,260,44,São Paulo,Site Próprio,2,2,200.47,119.7,Concluído,25/08/2024,69.12
483,871,380,48,São Paulo,Marketplace,1,1,125.68,66.62,Concluído,10/10/2025,30.02
436,791,214,15,Paraná,Site Próprio,2,1,55.38,22.05,Concluído,23/02/2024,3.98
2004,3690,41,31,Bahia,Site Próprio,6,1,97.39,39.52,Concluído,01/04/2025,7.84
1833,3355,609,19,Rio de Janeiro,Site Próprio,2,2,431.76,137.57,Concluído,07/11/2024,104.92
2242,4131,246,34,Paraná,Site Próprio,4,1,78.34,37.12,Concluído,13/03/2025,4.33
1965,3608,597,6,São Paulo,Site Próprio,3,2,68.37,52.6,Concluído,07/03/2024,26.17
2078,3823,13,33,São Paulo,Site Próprio,1,3,242.35,122.16,Concluído,03/04/2025,137.41
1250,2261,636,28,São Paulo,Site Próprio,3,1,275.8,142.78,Concluído,06/12/2025,58.17
1867,3420,630,5,São Paulo,Marketplace,1,2,201.84,185.65,Concluído,23/11/2025,92.04
2596,4780,301,35,Rio Grande do Sul,Site Próprio,4,2,184.29,79.44,Concluído,20/11/2024,24.99
2633,4854,202,20,São Paulo,Site Próprio,4,3,98.88,55.18,Concluído,15/06/2025,48.77
2025,3732,472,25,Santa Catarina,Marketplace,6,1,41.03,16.13,Concluído,04/11/2024,3.87
1551,2809,508,51,São Paulo,Marketplace,6,1,415.31,201.19,Concluído,09/04/2024,86.34
527,955,573,52,Minas Gerais,Marketplace,5,1,191.32,115.34,Cancelado,22/06/2025,6.6
1918,3519,207,30,Santa Catarina,Marketplace,2,1,331.74,145.7,Concluído,04/08/2025,32.48
362,651,644,29,Pernambuco,Site Próprio,3,2,96.44,78.75,Concluído,20/09/2025,13.98
407,734,107,17,Minas Gerais,Site Próprio,4,1,237.27,127.08,Concluído,22/11/2025,37.51
2557,4712,560,14,São Paulo,Site Próprio,6,1,164.85,105.23,Concluído,08/11/2025,33.09
205,380,78,32,Amazonas,Aplicativo,1,2,181.25,130.06,Concluído,26/11/2024,22.8
1435,2613,445,8,Rio de Janeiro,Marketplace,2,1,53.48,43.6,Concluído,23/11/2024,5.06
2152,3959,468,6,São Paulo,Site Próprio,5,1,64.57,52.6,Concluído,03/11/2025,13.78
1777,3249,541,38,Pernambuco,Marketplace,3,1,89.79,48.05,Concluído,18/10/2025,5.21
1187,2134,105,51,Mato Grosso do Sul,Site Próprio,4,1,306.97,201.19,Concluído,26/10/2025,20.81
528,957,426,8,São Paulo,Site Próprio,5,1,39.62,43.6,Concluído,17/08/2025,7.87
1540,2790,463,25,Rio de Janeiro,Site Próprio,1,1,35.91,16.13,Concluído,16/11/2024,2.61
89,172,349,31,São Paulo,Site Próprio,3,1,54.11,39.52,Concluído,06/06/2025,11.23
1078,1945,508,12,São Paulo,Site Próprio,3,1,535.99,209.52,Concluído,18/05/2025,94.01
1260,2280,271,50,Rio de Janeiro,Marketplace,6,1,149.49,118.05,Concluído,23/04/2024,17.57
367,660,124,31,São Paulo,Marketplace,2,1,97.39,39.52,Concluído,25/12/2025,22.6
1342,2431,150,7,São Paulo,Site Próprio,3,1,169.61,103.55,Concluído,03/10/2025,32.38
2035,3752,174,8,Mato Grosso do Sul,Site Próprio,6,1,75.51,43.6,Concluído,17/12/2025,5.31
1395,2529,298,5,Ceará,Marketplace,3,1,259.51,185.65,Concluído,20/12/2025,13.99
1179,2121,289,17,Mato Grosso do Sul,Marketplace,4,1,237.27,127.08,Concluído,16/12/2024,36.49
606,1095,132,45,Minas Gerais,Aplicativo,1,1,72.93,39.57,Concluído,13/07/2024,2.44
1178,2118,160,42,Minas Gerais,Marketplace,3,1,57.13,37.56,Concluído,06/09/2024,2.46
2294,4232,150,51,São Paulo,Site Próprio,3,1,325.02,201.19,Concluído,14/11/2025,72.97
1228,2220,572,8,Minas Gerais,Marketplace,1,2,75.51,43.6,Concluído,22/01/2024,9.14
356,643,596,29,Bahia,Site Próprio,3,2,107.15,78.75,Concluído,17/11/2025,7.09
87,169,328,49,Pernambuco,Aplicativo,1,1,83.33,73.39,Concluído,25/07/2025,5.83
836,1518,343,33,Espírito Santo,Site Próprio,5,2,242.35,122.16,Concluído,10/08/2025,25.79
1002,1801,108,24,Rio Grande do Sul,Site Próprio,1,1,353.46,217.31,Concluído,19/09/2025,16.97
2228,4106,381,8,Paraná,Site Próprio,5,1,53.48,43.6,Concluído,24/02/2025,2.19
1852,3395,571,52,Santa Catarina,Site Próprio,5,1,271.2,115.34,Concluído,10/06/2025,8.81
1062,1918,208,23,Paraná,Marketplace,2,1,57.02,43.89,Concluído,09/11/2024,10.57
144,273,115,1,Minas Gerais,Marketplace,5,1,109.41,91.78,Concluído,26/12/2025,19.8
674,1216,322,9,Ceará,Aplicativo,1,1,239.17,108.49,Cancelado,16/12/2025,15.02
1361,2469,437,17,Rio de Janeiro,Site Próprio,3,1,247.58,127.08,Cancelado,13/10/2025,53.2
619,1119,260,16,São Paulo,Site Próprio,2,2,245.35,150.82,Concluído,25/08/2024,99.71
2398,4414,14,33,Distrito Federal,Site Próprio,1,1,242.35,122.16,Concluído,09/01/2025,21.33
2062,3796,455,46,Espírito Santo,Site Próprio,6,1,141.8,81.26,Concluído,16/04/2024,5.45
2492,4594,415,1,São Paulo,Marketplace,6,1,139.5,91.78,Concluído,21/04/2025,45.59
592,1067,615,5,São Paulo,Site Próprio,3,1,311.41,185.65,Concluído,24/11/2025,53.16
1170,2105,471,15,Rio de Janeiro,Marketplace,1,2,48.15,22.05,Concluído,09/10/2025,14.38
1741,3176,331,8,Ceará,Marketplace,1,3,66.07,43.6,Concluído,22/09/2025,10.98
268,495,38,46,Bahia,Site Próprio,2,1,165.44,81.26,Concluído,03/07/2024,16.64
2308,4256,599,21,Santa Catarina,Site Próprio,4,1,197.11,94.68,Concluído,26/05/2024,6.64
2365,4354,107,8,Minas Gerais,Site Próprio,5,1,72.36,43.6,Concluído,07/05/2025,7.03
1059,1913,511,5,Bahia,Marketplace,3,1,220.58,185.65,Concluído,07/08/2025,18.79
1983,3647,294,11,São Paulo,Site Próprio,6,1,221.39,139.55,Concluído,13/11/2025,37.5
19,39,101,40,São Paulo,Site Próprio,5,1,72.83,53.25,Concluído,15/09/2025,12.24
161,307,27,15,São Paulo,Site Próprio,1,1,35.67,22.05,Cancelado,24/08/2024,6.65
2031,3741,359,11,São Paulo,Marketplace,2,1,245.98,139.55,Concluído,08/05/2024,54.63
4,7,159,6,Minas Gerais,Site Próprio,4,2,47.83,52.6,Concluído,26/11/2024,9.04
1729,3153,482,31,São Paulo,Marketplace,2,1,73.05,39.52,Concluído,09/11/2025,13.14
1566,2831,488,23,Rio de Janeiro,Site Próprio,5,3,65.43,43.89,Concluído,01/06/2025,43.22
1354,2457,450,5,Minas Gerais,Site Próprio,4,2,259.51,185.65,Cancelado,12/06/2024,16.4
1565,2830,221,53,São Paulo,Marketplace,1,1,334.39,152.79,Concluído,20/10/2025,69.35
433,782,564,52,Distrito Federal,Site Próprio,4,1,258.28,115.34,Concluído,25/10/2025,24.74
662,1191,169,45,São Paulo,Marketplace,5,1,61.99,39.57,Concluído,10/03/2025,14.38
294,535,578,12,São Paulo,Site Próprio,6,3,310.72,209.52,Concluído,11/11/2025,201.07
322,584,608,6,São Paulo,Marketplace,3,1,79.76,52.6,Concluído,27/10/2024,15.4
2529,4664,212,13,Minas Gerais,Marketplace,5,1,133.97,77.45,Concluído,07/10/2025,13.1
2612,4809,315,41,Mato Grosso do Sul,Marketplace,1,1,471.11,180.53,Concluído,21/11/2025,32.51
2425,4467,67,7,Minas Gerais,Marketplace,3,1,216.73,103.55,Concluído,13/03/2025,14.24
1593,2895,609,12,Rio de Janeiro,Site Próprio,1,1,396.16,209.52,Concluído,14/06/2025,36.37
2213,4079,391,31,Rio de Janeiro,Site Próprio,2,2,81.16,39.52,Cancelado,08/05/2025,14.07
2063,3797,455,3,Espírito Santo,Site Próprio,2,1,52.16,26.91,Concluído,11/06/2025,4.27
2523,4654,195,5,São Paulo,Site Próprio,1,1,272.49,185.65,Concluído,26/12/2025,62.54
2274,4192,136,28,São Paulo,Marketplace,3,2,262.67,142.78,Concluído,22/05/2025,85.79
1856,3400,607,31,Rio de Janeiro,Marketplace,3,1,97.39,39.52,Concluído,22/12/2025,9.64
2585,4759,577,6,São Paulo,Site Próprio,1,2,79.76,52.6,Cancelado,21/03/2025,25.68
1579,2862,398,5,Ceará,Marketplace,2,1,259.51,185.65,Concluído,25/12/2025,13.0
167,317,461,5,Minas Gerais,Site Próprio,2,3,201.84,185.65,Concluído,03/10/2025,51.05
1217,2198,3,16,Pernambuco,Marketplace,5,2,248.42,150.82,Concluído,19/09/2025,32.44
1332,2415,463,13,Rio de Janeiro,Site Próprio,4,3,140.67,77.45,Concluído,03/10/2024,51.44
1410,2565,311,17,São Paulo,Marketplace,1,1,237.27,127.08,Concluído,05/10/2024,84.4
2381,4382,587,39,Rio Grande do Sul,Aplicativo,4,1,468.43,144.85,Concluído,19/06/2025,35.41
2520,4651,240,15,Santa Catarina,Marketplace,2,1,48.15,22.05,Concluído,01/08/2025,2.93
998,1795,497,1,Pernambuco,Marketplace,1,3,172.33,91.78,Concluído,19/05/2025,74.6
1419,2582,236,45,Rio de Janeiro,Aplicativo,2,1,54.02,39.57,Cancelado,22/04/2025,7.17
2457,4526,394,3,São Paulo,Marketplace,1,1,49.26,26.91,Cancelado,05/04/2025,10.85
2237,4121,131,3,Bahia,Aplicativo,3,3,57.96,26.91,Concluído,04/02/2025,8.94
